run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
2021-05-27_09.34.59_ESN,P-1,2612,8245,0,0.05885248083891221,[],0,3,0,[],[],3,[],SMAP,"[[2149, 2349], [4536, 4844], [3539, 3779]]","[contextual, contextual, contextual]"
2021-05-27_09.34.59_ESN,S-1,2558,7071,1,0.18149516515324565,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.5721254103615516}, {'start_idx': 5180, 'end_idx': 5249, 'score': 3.395551375209536}, {'start_idx': 5250, 'end_idx': 5319, 'score': 3.880663644839952}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.060562835892463}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.5185210818236006}]",0,0,1,[],"[(5360, 5709)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.5721254103615516}, {'start_idx': 5180, 'end_idx': 5249, 'score': 3.395551375209536}, {'start_idx': 5250, 'end_idx': 5319, 'score': 3.880663644839952}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.060562835892463}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.5185210818236006}]",SMAP,"[[5300, 5747]]",[point]
2021-05-27_09.34.59_ESN,E-1,2620,8256,1,0.02561686263550994,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 7.189723239584065}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.738105390033502}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.590465334323822}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.370654098350704}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.046430329917852}, {'start_idx': 5670, 'end_idx': 5718, 'score': 7.3261797164105396}]",0,1,1,[],"[(5570, 5968)]",2,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 7.189723239584065}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.738105390033502}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.590465334323822}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.370654098350704}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.046430329917852}, {'start_idx': 5670, 'end_idx': 5718, 'score': 7.3261797164105396}]",SMAP,"[[5000, 5030], [5610, 6086]]","[contextual, contextual]"
2021-05-27_09.34.59_ESN,E-2,2620,8272,1,0.02427494270515546,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 3.7942944524368047}]",1,1,0,"[[4660, 4729]]",[],1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 3.7942944524368047}]",SMAP,"[[5598, 6995]]",[point]
2021-05-27_09.34.59_ESN,E-3,2620,8047,2,0.01116558007289961,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 6.754138525986116}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.543530422429085}, {'start_idx': 6160, 'end_idx': 6229, 'score': 6.542316265365257}]",0,0,1,[],"[(5570, 5709), (6410, 6479)]",1,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 6.754138525986116}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.543530422429085}, {'start_idx': 6160, 'end_idx': 6229, 'score': 6.542316265365257}]",SMAP,"[[5094, 8306]]",[point]
2021-05-27_09.34.59_ESN,E-4,2620,8094,4,0.020617000335146286,"[{'start_idx': 1517, 'end_idx': 1767, 'score': 6.065139889596218}, {'start_idx': 1910, 'end_idx': 2099, 'score': 5.442911953119779}, {'start_idx': 5110, 'end_idx': 5179, 'score': 4.045949614460871}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.086417649251802}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.9913388368252165}]",3,0,1,"[[1767, 2017], [2160, 2349], [5360, 5429]]","[(5570, 5709)]",1,"[{'start_idx': 1517, 'end_idx': 1767, 'score': 6.065139889596218}, {'start_idx': 1910, 'end_idx': 2099, 'score': 5.442911953119779}, {'start_idx': 5110, 'end_idx': 5179, 'score': 4.045949614460871}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.086417649251802}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.9913388368252165}]",SMAP,"[[5450, 8261]]",[point]
2021-05-27_09.34.59_ESN,E-5,2620,8034,0,0.07094348945392016,[],0,1,0,[],[],1,[],SMAP,"[[5600, 5920]]",[point]
2021-05-27_09.34.59_ESN,E-6,2620,8040,1,0.0029764772068263026,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 20.096143247149588}, {'start_idx': 5390, 'end_idx': 5459, 'score': 14.691250641204771}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.504835861409829}]",0,0,1,[],"[(5570, 5779)]",1,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 20.096143247149588}, {'start_idx': 5390, 'end_idx': 5459, 'score': 14.691250641204771}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.504835861409829}]",SMAP,"[[5610, 5675]]",[point]
2021-05-27_09.34.59_ESN,E-7,2509,8050,1,0.01672035424212362,"[{'start_idx': 5180, 'end_idx': 5249, 'score': 10.8227519542856}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.84731074763695}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.105430067197693}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.104769627248366}, {'start_idx': 5460, 'end_idx': 5513, 'score': 7.2119664738379825}]",0,0,1,[],"[(5430, 5763)]",1,"[{'start_idx': 5180, 'end_idx': 5249, 'score': 10.8227519542856}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.84731074763695}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.105430067197693}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.104769627248366}, {'start_idx': 5460, 'end_idx': 5513, 'score': 7.2119664738379825}]",SMAP,"[[5394, 5674]]",[point]
2021-05-27_09.34.59_ESN,E-8,2620,8272,1,0.028506212128324705,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 1.4987201259079082}, {'start_idx': 5390, 'end_idx': 5459, 'score': 4.682248387653012}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.36531194482964}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.674114666124983}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.244826020577248}, {'start_idx': 5670, 'end_idx': 5713, 'score': 5.177641787184798}]",0,0,1,[],"[(5570, 5963)]",1,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 1.4987201259079082}, {'start_idx': 5390, 'end_idx': 5459, 'score': 4.682248387653012}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.36531194482964}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.674114666124983}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.244826020577248}, {'start_idx': 5670, 'end_idx': 5713, 'score': 5.177641787184798}]",SMAP,"[[5400, 6022]]",[point]
