run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
2021-06-13_11.44.36_ESN,P-1,2612,8245,1,0.06208406374773885,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 2.3371921032402256}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.3501182008790478}, {'start_idx': 4410, 'end_idx': 4479, 'score': 2.440704066443573}]",0,2,1,[],"[(4520, 4729)]",3,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 2.3371921032402256}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.3501182008790478}, {'start_idx': 4410, 'end_idx': 4479, 'score': 2.440704066443573}]",SMAP,"[[2149, 2349], [4536, 4844], [3539, 3779]]","[contextual, contextual, contextual]"
2021-06-13_11.44.36_ESN,S-1,2558,7071,1,0.1831637749186829,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 0.5200349850433964}, {'start_idx': 5110, 'end_idx': 5179, 'score': 2.942029765329091}, {'start_idx': 5180, 'end_idx': 5249, 'score': 3.8380006957111097}, {'start_idx': 5250, 'end_idx': 5319, 'score': 4.238560744775358}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.363042864040183}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.792052261595148}, {'start_idx': 5460, 'end_idx': 5460, 'score': 3.4284645976068333}]",0,0,1,[],"[(5290, 5710)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 0.5200349850433964}, {'start_idx': 5110, 'end_idx': 5179, 'score': 2.942029765329091}, {'start_idx': 5180, 'end_idx': 5249, 'score': 3.8380006957111097}, {'start_idx': 5250, 'end_idx': 5319, 'score': 4.238560744775358}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.363042864040183}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.792052261595148}, {'start_idx': 5460, 'end_idx': 5460, 'score': 3.4284645976068333}]",SMAP,"[[5300, 5747]]",[point]
2021-06-13_11.44.36_ESN,E-1,2620,8256,1,0.03374656249266069,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 5.546188046392492}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.5380167530698055}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.754915029245324}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.158563973368109}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.211969017815436}]",0,1,1,[],"[(5570, 5919)]",2,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 5.546188046392492}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.5380167530698055}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.754915029245324}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.158563973368109}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.211969017815436}]",SMAP,"[[5000, 5030], [5610, 6086]]","[contextual, contextual]"
2021-06-13_11.44.36_ESN,E-2,2620,8272,1,0.03363725837226687,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 4.448516148619818}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.055907216659342}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.327432173172227}, {'start_idx': 5600, 'end_idx': 5669, 'score': 5.860521220652298}]",0,0,1,[],"[(5640, 5919)]",1,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 4.448516148619818}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.055907216659342}, {'start_idx': 5530, 'end_idx': 5599, 'score': 6.327432173172227}, {'start_idx': 5600, 'end_idx': 5669, 'score': 5.860521220652298}]",SMAP,"[[5598, 6995]]",[point]
2021-06-13_11.44.36_ESN,E-3,2620,8047,1,0.03351154875475052,"[{'start_idx': 6160, 'end_idx': 6229, 'score': 3.9931382430429427}]",0,0,1,[],"[(6410, 6479)]",1,"[{'start_idx': 6160, 'end_idx': 6229, 'score': 3.9931382430429427}]",SMAP,"[[5094, 8306]]",[point]
2021-06-13_11.44.36_ESN,E-4,2620,8094,3,0.023821062885456063,"[{'start_idx': 1518, 'end_idx': 1765, 'score': 1.9177882877418868}, {'start_idx': 1907, 'end_idx': 2099, 'score': 1.8170656173177944}, {'start_idx': 5320, 'end_idx': 5389, 'score': 1.481251470181225}, {'start_idx': 5390, 'end_idx': 5459, 'score': 0.7044964069679132}, {'start_idx': 5460, 'end_idx': 5529, 'score': 0.898832735738773}, {'start_idx': 5530, 'end_idx': 5599, 'score': 0.9007351891612803}, {'start_idx': 5600, 'end_idx': 5669, 'score': 0.9225605714131713}, {'start_idx': 5670, 'end_idx': 5723, 'score': 0.7916681311415696}]",2,0,1,"[[1768, 2015], [2157, 2349]]","[(5570, 5973)]",1,"[{'start_idx': 1518, 'end_idx': 1765, 'score': 1.9177882877418868}, {'start_idx': 1907, 'end_idx': 2099, 'score': 1.8170656173177944}, {'start_idx': 5320, 'end_idx': 5389, 'score': 1.481251470181225}, {'start_idx': 5390, 'end_idx': 5459, 'score': 0.7044964069679132}, {'start_idx': 5460, 'end_idx': 5529, 'score': 0.898832735738773}, {'start_idx': 5530, 'end_idx': 5599, 'score': 0.9007351891612803}, {'start_idx': 5600, 'end_idx': 5669, 'score': 0.9225605714131713}, {'start_idx': 5670, 'end_idx': 5723, 'score': 0.7916681311415696}]",SMAP,"[[5450, 8261]]",[point]
2021-06-13_11.44.36_ESN,E-5,2620,8034,2,0.05022322142601963,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 4.175413208483677}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.617311605338627}, {'start_idx': 5390, 'end_idx': 5459, 'score': 4.490268587754986}]",1,0,1,"[[5010, 5079]]","[(5570, 5709)]",1,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 4.175413208483677}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.617311605338627}, {'start_idx': 5390, 'end_idx': 5459, 'score': 4.490268587754986}]",SMAP,"[[5600, 5920]]",[point]
2021-06-13_11.44.36_ESN,E-6,2620,8040,1,0.004019572039394576,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 19.197483034257104}, {'start_idx': 5390, 'end_idx': 5459, 'score': 14.210728912288069}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.170025503036294}]",0,0,1,[],"[(5570, 5779)]",1,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 19.197483034257104}, {'start_idx': 5390, 'end_idx': 5459, 'score': 14.210728912288069}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.170025503036294}]",SMAP,"[[5610, 5675]]",[point]
2021-06-13_11.44.36_ESN,E-7,2509,8050,1,0.020922855217820075,"[{'start_idx': 5180, 'end_idx': 5249, 'score': 10.545188441473707}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.546152008895687}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.921696789290834}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.898252821103231}, {'start_idx': 5460, 'end_idx': 5513, 'score': 7.024913280959077}]",0,0,1,[],"[(5430, 5763)]",1,"[{'start_idx': 5180, 'end_idx': 5249, 'score': 10.545188441473707}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.546152008895687}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.921696789290834}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.898252821103231}, {'start_idx': 5460, 'end_idx': 5513, 'score': 7.024913280959077}]",SMAP,"[[5394, 5674]]",[point]
2021-06-13_11.44.36_ESN,E-8,2620,8272,1,0.02112472015510749,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 4.540233771685693}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.860078088388654}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.1891892583559835}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.519550079059704}, {'start_idx': 5670, 'end_idx': 5708, 'score': 5.4352405984476695}]",0,0,1,[],"[(5640, 5958)]",1,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 4.540233771685693}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.860078088388654}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.1891892583559835}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.519550079059704}, {'start_idx': 5670, 'end_idx': 5708, 'score': 5.4352405984476695}]",SMAP,"[[5400, 6022]]",[point]
